Team_A,Team_B,Probability,Elo_A,Elo_B,Elo_Diff,Warm_A,Warm_B,Koppen_A,Koppen_B,Climate_Zone_A,Climate_Zone_B,Is_Climate_Clash,Warm_Team,Cool_Team,Climate_Score_A,Climate_Score_B,Venue_Temp_C,Climate_Diff_Score,p_adjustment,Climate_Flag_Tier
Morocco,Switzerland,0.0352,1988.0,1990.0,-2.0,1,1,Csa,Cfb,Temperate,Temperate,0,Morocco,Switzerland,0.5,0.5,24.9,0.0,0.0,None
Panama,Austria,0.0224,1831.0,1929.0,-98.0,1,0,Am,Dfb,Tropical,Continental,1,Panama,Austria,1.0,0.2,24.6,0.5133,0.0164,Tier 3 (Weak)
Panama,Belgium,0.0084,1831.0,2002.0,-171.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Belgium,1.0,0.5,22.5,0.2771,0.0089,Tier 3 (Weak)
Panama,Canada,0.0041,1831.0,1903.0,-72.0,1,0,Am,Dfc,Tropical,Continental,1,Panama,Canada,1.0,0.2,21.9,0.4072,0.013,Tier 3 (Weak)
Panama,Czech Republic,0.0114,1831.0,1837.0,-6.0,1,0,Am,Dfb,Tropical,Continental,1,Panama,Czech Republic,1.0,0.2,18.7,0.0,0.0,Tier 3 (Weak)
Panama,England,0.003,1831.0,2083.0,-252.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,England,1.0,0.5,25.3,0.4518,0.0145,Tier 3 (Weak)
Panama,France,0.0188,1831.0,2160.0,-329.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,France,1.0,0.5,24.3,0.3378,0.0108,Tier 3 (Weak)
Panama,Germany,0.0208,1831.0,2032.0,-201.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Germany,1.0,0.5,24.6,0.3271,0.0105,Tier 3 (Weak)
Panama,Netherlands,0.0083,1831.0,2006.0,-175.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Netherlands,1.0,0.5,22.8,0.2515,0.008,Tier 3 (Weak)
Panama,New Zealand,0.0013,1831.0,1710.0,121.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,New Zealand,1.0,0.5,17.5,0.0,0.0,Tier 3 (Weak)
Panama,Norway,0.0182,1831.0,1994.0,-163.0,1,0,Am,Dfc,Tropical,Continental,1,Panama,Norway,1.0,0.2,24.6,0.5233,0.0167,Tier 3 (Weak)
Panama,Scotland,0.0048,1831.0,1857.0,-26.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Scotland,1.0,0.5,24.7,0.3363,0.0108,Tier 3 (Weak)
Panama,South Korea,0.0092,1831.0,1895.0,-64.0,1,0,Am,Dwa,Tropical,Continental,1,Panama,South Korea,1.0,0.2,18.7,0.0,0.0,Tier 3 (Weak)
Panama,Sweden,0.0033,1831.0,1793.0,38.0,1,0,Am,Dfc,Tropical,Continental,1,Panama,Sweden,1.0,0.2,20.3,0.2667,0.0085,Tier 3 (Weak)
Panama,Switzerland,0.0094,1831.0,1990.0,-159.0,1,0,Am,Cfb,Tropical,Temperate,1,Panama,Switzerland,1.0,0.5,24.3,0.3656,0.0117,Tier 3 (Weak)
Paraguay,Austria,0.0206,1937.0,1929.0,8.0,1,0,Cfa,Dfb,Temperate,Continental,1,Paraguay,Austria,0.5,0.2,21.0,0.1188,0.0038,Tier 3 (Weak)
Paraguay,Belgium,0.0937,1937.0,2002.0,-65.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Belgium,0.5,0.5,22.8,0.0,0.0,None
Paraguay,Bosnia and Herzegovina,0.0108,1937.0,1653.0,284.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Bosnia and Herzegovina,0.5,0.5,17.1,0.0,0.0,None
Paraguay,Canada,0.0191,1937.0,1903.0,34.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Canada,0.5,0.2,22.2,0.1441,0.0046,Tier 3 (Weak)
Paraguay,Croatia,0.005,1937.0,1979.0,-42.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Croatia,0.5,0.5,24.4,0.0,0.0,None
Paraguay,Czech Republic,0.0054,1937.0,1837.0,100.0,1,0,Cfa,Dfb,Temperate,Continental,1,Paraguay,Czech Republic,0.5,0.2,20.1,0.0821,0.0026,Tier 3 (Weak)
Paraguay,England,0.0108,1937.0,2083.0,-146.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,England,0.5,0.5,24.7,0.0,0.0,None
Paraguay,France,0.0733,1937.0,2160.0,-223.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,France,0.5,0.5,23.8,0.0,0.0,None
Paraguay,Germany,0.0517,1937.0,2032.0,-95.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Germany,0.5,0.5,23.8,0.0,0.0,None
Paraguay,Netherlands,0.0185,1937.0,2006.0,-69.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Netherlands,0.5,0.5,22.6,0.0,0.0,None
Paraguay,New Zealand,0.0643,1937.0,1710.0,227.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,New Zealand,0.5,0.5,20.2,0.0,0.0,None
Paraguay,Norway,0.0432,1937.0,1994.0,-57.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Norway,0.5,0.2,23.8,0.2144,0.0069,Tier 2 (Moderate)
Paraguay,Scotland,0.0029,1937.0,1857.0,80.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Scotland,0.5,0.5,25.6,0.0,0.0,None
Paraguay,South Korea,0.0071,1937.0,1895.0,42.0,1,0,Cfa,Dwa,Temperate,Continental,1,Paraguay,South Korea,0.5,0.2,23.4,0.1704,0.0055,Tier 3 (Weak)
Paraguay,Sweden,0.011,1937.0,1793.0,144.0,1,0,Cfa,Dfc,Temperate,Continental,1,Paraguay,Sweden,0.5,0.2,16.1,0.0,0.0,Tier 3 (Weak)
Paraguay,Switzerland,0.0274,1937.0,1990.0,-53.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Paraguay,Switzerland,0.5,0.5,22.3,0.0,0.0,None
Portugal,Austria,0.0523,2049.0,1929.0,120.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Austria,0.5,0.2,23.9,0.2097,0.0067,Tier 2 (Moderate)
Portugal,Belgium,0.0364,2049.0,2002.0,47.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Belgium,0.5,0.5,21.9,0.0,0.0,None
Portugal,Bosnia and Herzegovina,0.0039,2049.0,1653.0,396.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Bosnia and Herzegovina,0.5,0.5,17.5,0.0,0.0,None
Portugal,Canada,0.0412,2049.0,1903.0,146.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Canada,0.5,0.2,22.8,0.1693,0.0054,Tier 2 (Moderate)
Portugal,Croatia,0.1816,2049.0,1979.0,70.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Croatia,0.5,0.5,24.8,0.0,0.0,None
Portugal,Czech Republic,0.0088,2049.0,1837.0,212.0,1,0,Csa,Dfb,Temperate,Continental,1,Portugal,Czech Republic,0.5,0.2,23.6,0.1864,0.006,Tier 3 (Weak)
Portugal,England,0.165,2049.0,2083.0,-34.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,England,0.5,0.5,24.8,0.0,0.0,None
Portugal,France,0.0487,2049.0,2160.0,-111.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,France,0.5,0.5,24.4,0.0,0.0,None
Portugal,Germany,0.0457,2049.0,2032.0,17.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Germany,0.5,0.5,23.7,0.0,0.0,None
Portugal,Netherlands,0.022,2049.0,2006.0,43.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Netherlands,0.5,0.5,23.1,0.0,0.0,None
Portugal,New Zealand,0.009,2049.0,1710.0,339.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,New Zealand,0.5,0.5,19.7,0.0,0.0,None
Portugal,Norway,0.0379,2049.0,1994.0,55.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Norway,0.5,0.2,24.4,0.2148,0.0069,Tier 2 (Moderate)
Portugal,Scotland,0.0054,2049.0,1857.0,192.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Scotland,0.5,0.5,24.9,0.0,0.0,None
Portugal,South Korea,0.0096,2049.0,1895.0,154.0,1,0,Csa,Dwa,Temperate,Continental,1,Portugal,South Korea,0.5,0.2,23.6,0.1864,0.006,Tier 3 (Weak)
Portugal,Sweden,0.0081,2049.0,1793.0,256.0,1,0,Csa,Dfc,Temperate,Continental,1,Portugal,Sweden,0.5,0.2,21.3,0.1155,0.0037,Tier 3 (Weak)
Portugal,Switzerland,0.0849,2049.0,1990.0,59.0,1,1,Csa,Cfb,Temperate,Temperate,0,Portugal,Switzerland,0.5,0.5,23.2,0.0,0.0,None
Qatar,Austria,0.0015,1552.0,1929.0,-377.0,1,0,BWh,Dfb,Arid,Continental,1,Qatar,Austria,0.9,0.2,15.2,0.0,0.0,Tier 3 (Weak)
Qatar,Belgium,0.0061,1552.0,2002.0,-450.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Belgium,0.9,0.5,16.1,0.0,0.0,Tier 3 (Weak)
Qatar,Czech Republic,0.0368,1552.0,1837.0,-285.0,1,0,BWh,Dfb,Arid,Continental,1,Qatar,Czech Republic,0.9,0.2,18.5,0.0,0.0,Tier 3 (Weak)
Qatar,France,0.0079,1552.0,2160.0,-608.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,France,0.9,0.5,19.5,0.1095,0.0035,Tier 3 (Weak)
Qatar,Germany,0.0194,1552.0,2032.0,-480.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Germany,0.9,0.5,21.3,0.1348,0.0043,Tier 3 (Weak)
Qatar,Netherlands,0.013,1552.0,2006.0,-454.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Netherlands,0.9,0.5,21.3,0.1348,0.0043,Tier 3 (Weak)
Qatar,New Zealand,0.0025,1552.0,1710.0,-158.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,New Zealand,0.9,0.5,16.1,0.0,0.0,Tier 3 (Weak)
Qatar,Norway,0.0045,1552.0,1994.0,-442.0,1,0,BWh,Dfc,Arid,Continental,1,Qatar,Norway,0.9,0.2,19.5,0.1917,0.0061,Tier 3 (Weak)
Qatar,Scotland,0.005,1552.0,1857.0,-305.0,1,0,BWh,Cfb,Arid,Temperate,1,Qatar,Scotland,0.9,0.5,28.3,0.4043,0.0129,Tier 3 (Weak)
Qatar,South Korea,0.0354,1552.0,1895.0,-343.0,1,0,BWh,Dwa,Arid,Continental,1,Qatar,South Korea,0.9,0.2,18.5,0.0,0.0,Tier 3 (Weak)
Qatar,Sweden,0.003,1552.0,1793.0,-241.0,1,0,BWh,Dfc,Arid,Continental,1,Qatar,Sweden,0.9,0.2,21.8,0.3538,0.0113,Tier 3 (Weak)
Saudi Arabia,Austria,0.014,1692.0,1929.0,-237.0,1,0,BWh,Dfb,Arid,Continental,1,Saudi Arabia,Austria,0.9,0.2,23.9,0.3563,0.0114,Tier 3 (Weak)
Saudi Arabia,Belgium,0.0339,1692.0,2002.0,-310.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Belgium,0.9,0.5,22.8,0.1815,0.0058,Tier 2 (Moderate)
Saudi Arabia,Bosnia and Herzegovina,0.0005,1692.0,1653.0,39.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Bosnia and Herzegovina,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Canada,0.0005,1692.0,1903.0,-211.0,1,0,BWh,Dfc,Arid,Continental,1,Saudi Arabia,Canada,0.9,0.2,24.2,0.605,0.0194,Tier 3 (Weak)
Saudi Arabia,Croatia,0.0128,1692.0,1979.0,-287.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Croatia,0.9,0.5,23.8,0.2567,0.0082,Tier 3 (Weak)
Saudi Arabia,Czech Republic,0.0136,1692.0,1837.0,-145.0,1,0,BWh,Dfb,Arid,Continental,1,Saudi Arabia,Czech Republic,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,England,0.0432,1692.0,2083.0,-391.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,England,0.9,0.5,23.8,0.2567,0.0082,Tier 2 (Moderate)
Saudi Arabia,France,0.03,1692.0,2160.0,-468.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,France,0.9,0.5,28.2,0.4036,0.0129,Tier 2 (Moderate)
Saudi Arabia,Germany,0.0038,1692.0,2032.0,-340.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Germany,0.9,0.5,25.5,0.3643,0.0117,Tier 3 (Weak)
Saudi Arabia,Netherlands,0.0019,1692.0,2006.0,-314.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Netherlands,0.9,0.5,21.8,0.1333,0.0043,Tier 3 (Weak)
Saudi Arabia,New Zealand,0.0088,1692.0,1710.0,-18.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,New Zealand,0.9,0.5,22.8,0.1815,0.0058,Tier 3 (Weak)
Saudi Arabia,Norway,0.0151,1692.0,1994.0,-302.0,1,0,BWh,Dfc,Arid,Continental,1,Saudi Arabia,Norway,0.9,0.2,28.2,0.7063,0.0226,Tier 3 (Weak)
Saudi Arabia,South Korea,0.0119,1692.0,1895.0,-203.0,1,0,BWh,Dwa,Arid,Continental,1,Saudi Arabia,South Korea,0.9,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Sweden,0.0007,1692.0,1793.0,-101.0,1,0,BWh,Dfc,Arid,Continental,1,Saudi Arabia,Sweden,0.9,0.2,17.1,0.0,0.0,Tier 3 (Weak)
Saudi Arabia,Switzerland,0.0016,1692.0,1990.0,-298.0,1,0,BWh,Cfb,Arid,Temperate,1,Saudi Arabia,Switzerland,0.9,0.5,24.2,0.3457,0.0111,Tier 3 (Weak)
Senegal,Austria,0.0038,1933.0,1929.0,4.0,1,0,BSh,Dfb,Arid,Continental,1,Senegal,Austria,0.9,0.2,23.5,0.401,0.0128,Tier 3 (Weak)
Senegal,Belgium,0.0654,1933.0,2002.0,-69.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Belgium,0.9,0.5,24.3,0.2805,0.009,Tier 2 (Moderate)
Senegal,Bosnia and Herzegovina,0.0042,1933.0,1653.0,280.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Bosnia and Herzegovina,0.9,0.5,18.4,0.1095,0.0035,Tier 3 (Weak)
Senegal,Canada,0.0317,1933.0,1903.0,30.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Canada,0.9,0.2,21.6,0.3278,0.0105,Tier 2 (Moderate)
Senegal,Croatia,0.0241,1933.0,1979.0,-46.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Croatia,0.9,0.5,22.8,0.218,0.007,Tier 3 (Weak)
Senegal,Czech Republic,0.027,1933.0,1837.0,96.0,1,0,BSh,Dfb,Arid,Continental,1,Senegal,Czech Republic,0.9,0.2,21.7,0.2821,0.009,Tier 3 (Weak)
Senegal,England,0.0837,1933.0,2083.0,-150.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,England,0.9,0.5,23.8,0.2639,0.0084,Tier 1 (Strong)
Senegal,France,0.0198,1933.0,2160.0,-227.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,France,0.9,0.5,26.5,0.3783,0.0121,Tier 3 (Weak)
Senegal,Germany,0.1087,1933.0,2032.0,-99.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Germany,0.9,0.5,25.4,0.3631,0.0116,Tier 1 (Strong)
Senegal,Netherlands,0.0273,1933.0,2006.0,-73.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Netherlands,0.9,0.5,23.8,0.268,0.0086,Tier 3 (Weak)
Senegal,New Zealand,0.0148,1933.0,1710.0,223.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,New Zealand,0.9,0.5,21.9,0.1357,0.0043,Tier 3 (Weak)
Senegal,Norway,0.0129,1933.0,1994.0,-61.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Norway,0.9,0.2,26.5,0.662,0.0212,Tier 3 (Weak)
Senegal,Scotland,0.0196,1933.0,1857.0,76.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Scotland,0.9,0.5,24.0,0.2653,0.0085,Tier 3 (Weak)
Senegal,South Korea,0.0225,1933.0,1895.0,38.0,1,0,BSh,Dwa,Arid,Continental,1,Senegal,South Korea,0.9,0.2,21.7,0.2821,0.009,Tier 3 (Weak)
Senegal,Sweden,0.0114,1933.0,1793.0,140.0,1,0,BSh,Dfc,Arid,Continental,1,Senegal,Sweden,0.9,0.2,22.8,0.425,0.0136,Tier 3 (Weak)
Senegal,Switzerland,0.0584,1933.0,1990.0,-57.0,1,0,BSh,Cfb,Arid,Temperate,1,Senegal,Switzerland,0.9,0.5,22.3,0.2275,0.0073,Tier 2 (Moderate)
South Africa,Belgium,0.0323,1673.0,2002.0,-329.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Belgium,0.9,0.5,24.3,0.2036,0.0065,Tier 2 (Moderate)
South Africa,Bosnia and Herzegovina,0.0208,1673.0,1653.0,20.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Bosnia and Herzegovina,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
South Africa,Canada,0.0636,1673.0,1903.0,-230.0,1,0,BSh,Dfc,Arid,Continental,1,South Africa,Canada,0.9,0.2,19.1,0.0,0.0,Tier 3 (Weak)
South Africa,Croatia,0.0019,1673.0,1979.0,-306.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Croatia,0.9,0.5,17.6,0.0,0.0,Tier 3 (Weak)
South Africa,England,0.0088,1673.0,2083.0,-410.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,England,0.9,0.5,18.7,0.0,0.0,Tier 3 (Weak)
South Africa,France,0.0118,1673.0,2160.0,-487.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,France,0.9,0.5,22.2,0.1822,0.0058,Tier 3 (Weak)
South Africa,Germany,0.0228,1673.0,2032.0,-359.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Germany,0.9,0.5,22.4,0.1609,0.0051,Tier 3 (Weak)
South Africa,Netherlands,0.0189,1673.0,2006.0,-333.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Netherlands,0.9,0.5,20.8,0.1011,0.0032,Tier 3 (Weak)
South Africa,New Zealand,0.0072,1673.0,1710.0,-37.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,New Zealand,0.9,0.5,20.1,0.0,0.0,Tier 3 (Weak)
South Africa,Norway,0.0072,1673.0,1994.0,-321.0,1,0,BSh,Dfc,Arid,Continental,1,South Africa,Norway,0.9,0.2,22.2,0.3187,0.0102,Tier 3 (Weak)
South Africa,Scotland,0.0114,1673.0,1857.0,-184.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Scotland,0.9,0.5,23.0,0.2021,0.0065,Tier 3 (Weak)
South Africa,Sweden,0.005,1673.0,1793.0,-120.0,1,0,BSh,Dfc,Arid,Continental,1,South Africa,Sweden,0.9,0.2,21.0,0.2358,0.0075,Tier 3 (Weak)
South Africa,Switzerland,0.0367,1673.0,1990.0,-317.0,1,0,BSh,Cfb,Arid,Temperate,1,South Africa,Switzerland,0.9,0.5,19.8,0.0,0.0,Tier 3 (Weak)
Spain,Austria,0.2474,2216.0,1929.0,287.0,1,0,Csa,Dfb,Temperate,Continental,1,Spain,Austria,0.5,0.2,24.0,0.1968,0.0063,Tier 2 (Moderate)
Spain,Belgium,0.1117,2216.0,2002.0,214.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Belgium,0.5,0.5,24.1,0.0,0.0,None
Spain,Bosnia and Herzegovina,0.0041,2216.0,1653.0,563.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Bosnia and Herzegovina,0.5,0.5,24.1,0.0,0.0,None
Spain,Canada,0.0293,2216.0,1903.0,313.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Canada,0.5,0.2,23.9,0.1843,0.0059,Tier 3 (Weak)
Spain,Croatia,0.0994,2216.0,1979.0,237.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Croatia,0.5,0.5,23.9,0.0,0.0,None
Spain,Czech Republic,0.0196,2216.0,1837.0,379.0,1,0,Csa,Dfb,Temperate,Continental,1,Spain,Czech Republic,0.5,0.2,22.8,0.1598,0.0051,Tier 3 (Weak)
Spain,England,0.1234,2216.0,2083.0,133.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,England,0.5,0.5,23.9,0.0,0.0,None
Spain,France,0.1158,2216.0,2160.0,56.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,France,0.5,0.5,25.6,0.0,0.0,None
Spain,Germany,0.062,2216.0,2032.0,184.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Germany,0.5,0.5,24.9,0.0,0.0,None
Spain,Netherlands,0.0469,2216.0,2006.0,210.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Netherlands,0.5,0.5,24.6,0.0,0.0,None
Spain,New Zealand,0.0232,2216.0,1710.0,506.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,New Zealand,0.5,0.5,23.3,0.0,0.0,None
Spain,Norway,0.0515,2216.0,1994.0,222.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Norway,0.5,0.2,25.6,0.2479,0.0079,Tier 2 (Moderate)
Spain,Scotland,0.014,2216.0,1857.0,359.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Scotland,0.5,0.5,26.1,0.0,0.0,None
Spain,South Korea,0.0232,2216.0,1895.0,321.0,1,0,Csa,Dwa,Temperate,Continental,1,Spain,South Korea,0.5,0.2,22.8,0.1598,0.0051,Tier 3 (Weak)
Spain,Sweden,0.0091,2216.0,1793.0,423.0,1,0,Csa,Dfc,Temperate,Continental,1,Spain,Sweden,0.5,0.2,24.7,0.2296,0.0073,Tier 3 (Weak)
Spain,Switzerland,0.0472,2216.0,1990.0,226.0,1,1,Csa,Cfb,Temperate,Temperate,0,Spain,Switzerland,0.5,0.5,24.7,0.0,0.0,None
Tunisia,Austria,0.0022,1777.0,1929.0,-152.0,1,0,BWh,Dfb,Arid,Continental,1,Tunisia,Austria,0.9,0.2,18.2,0.0,0.0,Tier 3 (Weak)
Tunisia,Belgium,0.0109,1777.0,2002.0,-225.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Belgium,0.9,0.5,24.5,0.269,0.0086,Tier 3 (Weak)
Tunisia,Bosnia and Herzegovina,0.0063,1777.0,1653.0,124.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Bosnia and Herzegovina,0.9,0.5,21.8,0.2021,0.0065,Tier 3 (Weak)
Tunisia,Canada,0.0365,1777.0,1903.0,-126.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Canada,0.9,0.2,22.9,0.3519,0.0113,Tier 2 (Moderate)
Tunisia,Croatia,0.0057,1777.0,1979.0,-202.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Croatia,0.9,0.5,20.1,0.1,0.0032,Tier 3 (Weak)
Tunisia,Czech Republic,0.0286,1777.0,1837.0,-60.0,1,0,BWh,Dfb,Arid,Continental,1,Tunisia,Czech Republic,0.9,0.2,22.3,0.2815,0.009,Tier 3 (Weak)
Tunisia,England,0.0212,1777.0,2083.0,-306.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,England,0.9,0.5,22.8,0.2012,0.0064,Tier 3 (Weak)
Tunisia,France,0.0768,1777.0,2160.0,-383.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,France,0.9,0.5,25.2,0.3232,0.0103,Tier 1 (Strong)
Tunisia,Germany,0.0508,1777.0,2032.0,-255.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Germany,0.9,0.5,23.1,0.2318,0.0074,Tier 2 (Moderate)
Tunisia,Netherlands,0.006,1777.0,2006.0,-229.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Netherlands,0.9,0.5,25.4,0.2667,0.0085,Tier 3 (Weak)
Tunisia,New Zealand,0.0014,1777.0,1710.0,67.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,New Zealand,0.9,0.5,17.1,0.0,0.0,Tier 3 (Weak)
Tunisia,Norway,0.046,1777.0,1994.0,-217.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Norway,0.9,0.2,24.0,0.4643,0.0149,Tier 2 (Moderate)
Tunisia,Scotland,0.1014,1777.0,1857.0,-80.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Scotland,0.9,0.5,24.4,0.2029,0.0065,Tier 1 (Strong)
Tunisia,South Korea,0.0262,1777.0,1895.0,-118.0,1,0,BWh,Dwa,Arid,Continental,1,Tunisia,South Korea,0.9,0.2,22.3,0.2815,0.009,Tier 3 (Weak)
Tunisia,Sweden,0.0005,1777.0,1793.0,-16.0,1,0,BWh,Dfc,Arid,Continental,1,Tunisia,Sweden,0.9,0.2,20.3,0.0,0.0,Tier 3 (Weak)
Tunisia,Switzerland,0.054,1777.0,1990.0,-213.0,1,0,BWh,Cfb,Arid,Temperate,1,Tunisia,Switzerland,0.9,0.5,23.4,0.2334,0.0075,Tier 2 (Moderate)
Turkey,Austria,0.0463,1998.0,1929.0,69.0,1,0,Csa,Dfb,Temperate,Continental,1,Turkey,Austria,0.5,0.2,21.2,0.1341,0.0043,Tier 2 (Moderate)
Turkey,Belgium,0.1628,1998.0,2002.0,-4.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Belgium,0.5,0.5,22.8,0.0,0.0,None
Turkey,Bosnia and Herzegovina,0.0273,1998.0,1653.0,345.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Bosnia and Herzegovina,0.5,0.5,17.1,0.0,0.0,None
Turkey,Canada,0.0356,1998.0,1903.0,95.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Canada,0.5,0.2,22.3,0.158,0.0051,Tier 2 (Moderate)
Turkey,Croatia,0.0144,1998.0,1979.0,19.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Croatia,0.5,0.5,24.7,0.0,0.0,None
Turkey,Czech Republic,0.0148,1998.0,1837.0,161.0,1,0,Csa,Dfb,Temperate,Continental,1,Turkey,Czech Republic,0.5,0.2,23.9,0.1755,0.0056,Tier 3 (Weak)
Turkey,England,0.0236,1998.0,2083.0,-85.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,England,0.5,0.5,24.7,0.0,0.0,None
Turkey,France,0.0854,1998.0,2160.0,-162.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,France,0.5,0.5,23.8,0.0,0.0,None
Turkey,Germany,0.0723,1998.0,2032.0,-34.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Germany,0.5,0.5,22.9,0.0,0.0,None
Turkey,Netherlands,0.0374,1998.0,2006.0,-8.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Netherlands,0.5,0.5,22.6,0.0,0.0,None
Turkey,New Zealand,0.0749,1998.0,1710.0,288.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,New Zealand,0.5,0.5,20.2,0.0,0.0,None
